dataset,cifar10
model_type,resnet18
batch_size,64
epochs,250
lr,0.25
momentum,0.9
seed,1
resume,False
lr_decay,0.0001
cutmix,True
cutshift,True
featuregroup,True
featureshift,True
featuremix,True
beta,1.0
mix_prob,1.0
""
epoch,train_loss,train_acc,test_loss,test_acc
202,1217.299151211977,0.50534,"tensor(0.3897, device='cuda:0')",0.8486
203,1217.0782138109207,0.50514,"tensor(0.3774, device='cuda:0')",0.848
204,1214.339883863926,0.51224,"tensor(0.3541, device='cuda:0')",0.8544
205,1213.8744148910046,0.51566,"tensor(0.3754, device='cuda:0')",0.859
206,1197.0866089761257,0.51518,"tensor(0.3203, device='cuda:0')",0.8539
207,1193.7186872065067,0.52442,"tensor(0.3438, device='cuda:0')",0.8527
208,1207.6241940259933,0.50896,"tensor(0.3176, device='cuda:0')",0.8501
209,1199.8315944969654,0.51654,"tensor(0.3662, device='cuda:0')",0.8561
210,1206.8776561915874,0.51848,"tensor(0.3809, device='cuda:0')",0.8556
211,1206.0755886137486,0.51704,"tensor(0.3094, device='cuda:0')",0.8562
212,1219.7305036485195,0.51118,"tensor(0.3107, device='cuda:0')",0.8484
213,1196.1578376889229,0.51852,"tensor(0.3477, device='cuda:0')",0.8568
214,1209.961814403534,0.51156,"tensor(0.4094, device='cuda:0')",0.8591
215,1190.8803059458733,0.52518,"tensor(0.3895, device='cuda:0')",0.8565
216,1208.8498004078865,0.51642,"tensor(0.4259, device='cuda:0')",0.854
217,1192.246949583292,0.52418,"tensor(0.3233, device='cuda:0')",0.8576
218,1178.6962053775787,0.53082,"tensor(0.2963, device='cuda:0')",0.861
219,1219.777609705925,0.5031,"tensor(0.3300, device='cuda:0')",0.855
220,1215.9780103564262,0.5105,"tensor(0.3174, device='cuda:0')",0.8498
221,1211.8902121186256,0.50568,"tensor(0.3515, device='cuda:0')",0.8606
222,1189.9577256143093,0.52282,"tensor(0.3877, device='cuda:0')",0.86
223,1182.9734928309917,0.53566,"tensor(0.3839, device='cuda:0')",0.8648
224,1187.0690091848373,0.535,"tensor(0.3028, device='cuda:0')",0.8574
225,1193.568591028452,0.52346,"tensor(0.3297, device='cuda:0')",0.8638
226,1216.778157711029,0.51244,"tensor(0.3318, device='cuda:0')",0.8653
227,1154.4024976789951,0.54508,"tensor(0.3712, device='cuda:0')",0.8656
228,1210.31519266963,0.51324,"tensor(0.3112, device='cuda:0')",0.857
229,1208.4028759896755,0.51608,"tensor(0.3724, device='cuda:0')",0.8601
230,1196.2532288432121,0.52046,"tensor(0.2972, device='cuda:0')",0.8639
231,1179.9234980940819,0.53632,"tensor(0.3607, device='cuda:0')",0.8546
232,1204.3171780407429,0.5111,"tensor(0.3319, device='cuda:0')",0.8628
233,1182.9006446301937,0.52876,"tensor(0.3203, device='cuda:0')",0.8635
234,1196.7196712493896,0.5229,"tensor(0.3608, device='cuda:0')",0.8644
235,1193.077993541956,0.52746,"tensor(0.4292, device='cuda:0')",0.8634
236,1201.4653346836567,0.51626,"tensor(0.3326, device='cuda:0')",0.8613
237,1185.5809915065765,0.52274,"tensor(0.3676, device='cuda:0')",0.8583
238,1201.1454840004444,0.5132,"tensor(0.3432, device='cuda:0')",0.8619
239,1170.0696015059948,0.54414,"tensor(0.3631, device='cuda:0')",0.8624
240,1187.3315531611443,0.5297,"tensor(0.3595, device='cuda:0')",0.8599
241,1143.9483781158924,0.54954,"tensor(0.2717, device='cuda:0')",0.8651
242,1189.326776355505,0.52618,"tensor(0.3275, device='cuda:0')",0.8682
243,1198.4104636907578,0.52488,"tensor(0.3241, device='cuda:0')",0.8624
244,1184.0347251296043,0.529,"tensor(0.3925, device='cuda:0')",0.8605
245,1192.6156907081604,0.5231,"tensor(0.3250, device='cuda:0')",0.8627
246,1181.1817638874054,0.52808,"tensor(0.3231, device='cuda:0')",0.8651
247,1207.3009121716022,0.51254,"tensor(0.2811, device='cuda:0')",0.8628
248,1178.7488978207111,0.53558,"tensor(0.2914, device='cuda:0')",0.8697
249,1178.142884105444,0.53482,"tensor(0.3724, device='cuda:0')",0.8716
