dataset,cifar10
model_type,resnet50
batch_size,64
epochs,200
lr,0.1
momentum,0.9
seed,1
resume,False
lr_decay,0.0001
mixup,False
featuremixup,False
dropblock,True
cutmix,False
featurecutmix,False
cutshift,False
featureshift,False
beta,1.0
mix_prob,1.0
""
epoch,train_loss,train_acc,test_loss,test_acc
161,2.1489992663264275,0.99936,"tensor(0.6278, device='cuda:0')",0.9473
162,2.1141018494963646,0.99952,"tensor(0.6402, device='cuda:0')",0.9465
163,2.1855385713279247,0.99946,"tensor(0.6303, device='cuda:0')",0.9466
164,2.2055764980614185,0.9996,"tensor(0.6609, device='cuda:0')",0.9469
165,1.6496077589690685,0.99976,"tensor(0.6313, device='cuda:0')",0.946
166,2.0348194055259228,0.9994,"tensor(0.6345, device='cuda:0')",0.9459
167,2.0688796043395996,0.9993,"tensor(0.6694, device='cuda:0')",0.9465
168,2.209587439894676,0.99936,"tensor(0.5560, device='cuda:0')",0.9471
169,1.888062246143818,0.99954,"tensor(0.5615, device='cuda:0')",0.9475
170,2.2088497020304203,0.9993,"tensor(0.6101, device='cuda:0')",0.9462
171,1.7590084485709667,0.99958,"tensor(0.5259, device='cuda:0')",0.947
172,1.7729574516415596,0.99948,"tensor(0.5920, device='cuda:0')",0.9472
173,1.6143192388117313,0.9997,"tensor(0.5609, device='cuda:0')",0.9464
174,1.6939783692359924,0.99966,"tensor(0.5817, device='cuda:0')",0.9488
175,1.5667903907597065,0.99964,"tensor(0.5914, device='cuda:0')",0.9466
176,1.776320032775402,0.99958,"tensor(0.6058, device='cuda:0')",0.9467
177,1.666592761874199,0.99958,"tensor(0.6203, device='cuda:0')",0.9474
178,1.684199322015047,0.99956,"tensor(0.6138, device='cuda:0')",0.9478
179,1.596625030040741,0.9996,"tensor(0.6733, device='cuda:0')",0.9475
180,1.7186126038432121,0.99942,"tensor(0.6430, device='cuda:0')",0.9476
181,1.687022589147091,0.99948,"tensor(0.5898, device='cuda:0')",0.9471
182,1.858395580202341,0.99948,"tensor(0.6341, device='cuda:0')",0.9472
183,1.5597553476691246,0.9996,"tensor(0.6624, device='cuda:0')",0.9484
184,1.6355942487716675,0.99958,"tensor(0.6585, device='cuda:0')",0.947
185,1.6405830159783363,0.99946,"tensor(0.6117, device='cuda:0')",0.9482
186,1.8453375101089478,0.99948,"tensor(0.6616, device='cuda:0')",0.948
187,1.451128214597702,0.99968,"tensor(0.6064, device='cuda:0')",0.9472
188,1.6157187670469284,0.99958,"tensor(0.6392, device='cuda:0')",0.9476
189,1.5055733174085617,0.9997,"tensor(0.6611, device='cuda:0')",0.947
190,1.2709424123167992,0.99978,"tensor(0.6187, device='cuda:0')",0.9466
191,1.3148561045527458,0.99976,"tensor(0.6176, device='cuda:0')",0.9479
192,1.3135364204645157,0.99976,"tensor(0.5572, device='cuda:0')",0.946
193,1.5560804083943367,0.99958,"tensor(0.5676, device='cuda:0')",0.9478
194,1.6383158192038536,0.99956,"tensor(0.5839, device='cuda:0')",0.9471
195,1.486042082309723,0.99968,"tensor(0.5817, device='cuda:0')",0.9473
196,1.5160371139645576,0.9996,"tensor(0.5468, device='cuda:0')",0.9477
197,1.336329735815525,0.99962,"tensor(0.6337, device='cuda:0')",0.9475
198,1.364460427314043,0.99964,"tensor(0.6083, device='cuda:0')",0.948
199,1.4143830239772797,0.99958,"tensor(0.6738, device='cuda:0')",0.9488
